Mouse_20110408_610x610x660um, min seglength =  50.0
609.280000 609.280000 662.000000 box dimensions in microns
30   30   30	number of tissue points in x,y,z directions
50.	outer bound distance (100. in test case)
100.	max. segment length.  (5. in test case)
4 nodsegm, max. allowed number of segments per node
3573	total number of segments
name  type   from   to   diam. rel. flow  hem.
2969 4 3252 3254 5.000000 0.264790 0.400000
2971 4 2791 3262 6.000000 -1.420965 0.400000
2979 4 3262 3267 6.000000 -1.420965 0.400000
2984 4 3270 3278 5.000000 0.142801 0.400000
2992 4 3278 3286 5.000000 0.142801 0.400000
3000 4 3286 3293 5.000000 0.142801 0.400000
3007 4 3293 3299 5.000000 -0.148785 0.400000
3013 4 3299 3306 5.000000 -0.148785 0.400000
3020 4 3306 3314 5.000000 -0.148785 0.400000
3028 4 3314 18257 5.000000 -0.148785 0.400000
3037 4 1731 3339 5.000000 -1.177184 0.400000
3044 4 3339 3340 5.000000 -1.177184 0.400000
3045 4 1340 3345 6.000000 0.278762 0.400000
3050 4 3345 18258 5.500000 0.647372 0.400000
3051 4 18258 3353 5.500000 0.647372 0.400000
3058 4 3357 3353 7.000000 -0.618547 0.400000
3059 4 3357 3365 7.000000 0.959132 0.400000
3067 4 3365 7152 7.000000 0.959132 0.400000
3068 4 839 838 5.000000 -17.973053 0.400000
3070 4 838 951 8.000000 -24.257341 0.400000
3071 4 951 3382 4.000000 0.907661 0.400000
3078 4 3382 3665 4.000000 0.907661 0.400000
3090 4 2762 3397 5.000000 0.125406 0.400000
3098 4 2444 3397 5.000000 -0.125406 0.400000
3099 4 2377 3404 4.000000 0.770468 0.400000
3106 4 182 3662 6.000000 1.333758 0.400000
3107 4 2166 18261 4.000000 -0.691370 0.400000
3116 4 3418 18261 4.000000 0.691370 0.400000
3117 4 18263 3426 5.000000 -1.876161 0.400000
3125 4 3426 1487 5.000000 -1.876161 0.400000
3133 4 3433 3437 3.000000 -0.721441 0.400000
3137 4 3437 625 4.000000 -2.537620 0.400000
3139 4 625 3444 6.000000 3.988845 0.400000
3150 4 3437 3455 4.000000 1.816179 0.400000
3156 4 3455 3462 5.000000 0.843319 0.400000
3165 4 18342 4559 4.500000 0.305868 0.400000
3175 4 18265 3481 18.000000 -13.082881 0.400000
3176 4 18265 18367 18.000000 13.082881 0.400000
3180 4 1377 3504 4.000000 0.424029 0.400000
3194 4 3504 3515 4.000000 0.424029 0.400000
3209 4 1238 3515 4.000000 -0.424029 0.400000
3214 4 3523 3530 3.000000 0.635543 0.400000
3221 4 3530 3533 2.000000 0.078635 0.400000
3231 4 1144 817 5.000000 -2.557459 0.400000
3234 4 1237 3530 5.000000 -0.556908 0.400000
3236 4 2267 2271 9.000000 -0.920672 0.400000
3238 4 3083 18272 4.000000 -0.113938 0.400000
3239 4 18272 3551 4.000000 -0.113938 0.400000
3247 4 3551 3553 4.000000 -0.113938 0.400000
3249 4 18273 3569 3.000000 -0.177974 0.400000
3265 4 3569 4531 3.000000 -0.177974 0.400000
3269 4 3575 3101 4.500000 0.080941 0.400000
3271 4 18275 3584 5.000000 -0.097390 0.400000
3279 4 3584 3592 5.000000 -0.097390 0.400000
3287 4 3592 3593 5.000000 -0.097390 0.400000
3288 4 3593 3600 5.000000 -0.171124 0.400000
3294 4 3600 3601 5.000000 -0.171124 0.400000
3295 4 3609 2271 5.000000 0.414997 0.400000
3302 4 3609 4720 5.000000 -0.510192 0.400000
3308 4 3576 2286 7.000000 0.309942 0.400000
3309 4 2271 3631 4.000000 0.016314 0.400000
3325 4 3631 3638 4.000000 0.016314 0.400000
3332 4 3638 3649 4.000000 -0.113064 0.400000
3343 4 3649 3609 4.000000 -0.113064 0.400000
3346 4 3609 4712 4.500000 -0.017870 0.400000
3348 4 18298 18431 22.000000 -43.892857 0.400000
3350 4 3135 3130 19.000000 -24.151583 0.400000
3352 4 1624 1620 25.000000 -54.167103 0.400000
3354 4 214 215 5.500000 -2.246679 0.400000
3359 4 182 4403 2.000000 -0.065193 0.400000
3362 4 3665 3675 4.000000 0.907661 0.400000
3372 4 3675 3340 4.000000 0.907661 0.400000
3379 4 18279 3689 5.000000 -0.630093 0.400000
3387 4 3689 5480 5.000000 -0.630093 0.400000
3393 4 3695 3702 6.000000 -4.644829 0.400000
3400 4 3702 3703 6.000000 -4.644829 0.400000
3402 4 3711 3703 8.000000 1.791204 0.400000
3411 4 1237 1238 14.000000 -7.908600 0.400000
3414 4 1243 1238 15.000000 7.484571 0.400000
3417 4 792 18288 16.000000 -8.465508 0.400000
3418 4 18288 1237 16.000000 -8.465508 0.400000
3420 4 3730 3771 5.000000 0.444832 0.400000
3424 4 3730 3744 4.000000 -0.316049 0.400000
3434 4 3744 3752 4.000000 -0.316049 0.400000
3442 4 3752 3761 4.000000 -0.316049 0.400000
3451 4 3761 3762 4.000000 -0.316049 0.400000
3457 4 3762 4509 3.000000 -0.818037 0.400000
3460 4 3771 3805 6.000000 0.404414 0.400000
3468 4 1906 3786 4.000000 0.066412 0.400000
3476 4 3786 3792 4.000000 0.066412 0.400000
3482 4 3792 3800 5.000000 -0.187479 0.400000
3490 4 3800 3804 5.000000 -0.187479 0.400000
3497 4 3730 3947 4.000000 -0.128783 0.400000
3502 4 3811 946 3.000000 0.673208 0.400000
3506 4 2371 19744 25.000000 54.655556 0.400000
3507 4 2141 1620 24.000000 53.780251 0.400000
3508 4 3000 3830 2.500000 0.235842 0.400000
3518 4 3830 2213 2.500000 0.235842 0.400000
3524 4 3847 3478 6.000000 0.607255 0.400000
3529 4 3847 5498 6.000000 -0.531495 0.400000
3530 4 3478 3854 9.500000 -4.308756 0.400000
3534 4 3056 8161 5.000000 -0.142878 0.400000
3540 4 3477 3478 11.000000 -4.916011 0.400000
3543 4 3839 3842 13.000000 6.202899 0.400000
3544 4 1390 3842 13.000000 -6.202899 0.400000
3549 4 18291 831 4.000000 -0.096074 0.400000
3550 4 18291 3872 4.000000 0.096074 0.400000
3562 4 1697 3886 4.000000 -0.441240 0.400000
3570 4 3886 3907 4.000000 -0.441240 0.400000
3579 4 3895 18293 3.000000 -0.166464 0.400000
3587 4 18295 1697 7.000000 1.746775 0.400000
3588 4 18295 4157 7.000000 -1.746775 0.400000
3594 4 1690 18312 18.000000 19.902655 0.400000
3596 4 18298 3135 22.000000 43.892857 0.400000
3598 4 4558 3916 4.000000 -0.857670 0.400000
3606 4 3916 3924 4.000000 -0.857670 0.400000
3614 4 3924 214 4.000000 -0.857670 0.400000
3622 4 1690 1106 15.000000 -18.720449 0.400000
3625 4 3933 3942 4.000000 0.046002 0.400000
3634 4 1624 3942 4.000000 -0.046002 0.400000
3641 4 3947 5710 4.000000 -0.128783 0.400000
3646 4 18300 3963 4.000000 0.050746 0.400000
3656 4 3963 3972 4.000000 0.050746 0.400000
3665 4 3972 1754 4.000000 0.041513 0.400000
3674 4 3972 3986 6.000000 0.009233 0.400000
3680 4 3989 4096 5.000000 0.604240 0.400000
3682 4 18302 3989 4.000000 -0.026677 0.400000
3683 4 18302 3998 4.000000 0.026677 0.400000
3691 4 3998 4004 4.000000 0.026677 0.400000
3697 4 4004 4011 4.000000 -0.019783 0.400000
3704 4 4011 4019 4.000000 -0.019783 0.400000
3712 4 4019 4020 4.000000 -0.019783 0.400000
3713 4 3989 4024 5.000000 -0.630917 0.400000
3717 4 4024 4029 4.500000 0.342622 0.400000
3721 4 4029 18303 4.000000 0.044217 0.400000
3725 4 18303 4041 4.000000 0.044217 0.400000
3733 4 4041 4049 4.000000 0.044217 0.400000
3741 4 4049 4057 4.000000 0.044217 0.400000
3749 4 4057 4063 4.000000 0.044217 0.400000
3755 4 4063 5538 6.500000 0.053841 0.400000
3756 4 4004 18304 3.000000 0.046460 0.400000
3757 4 18304 4073 3.000000 0.046460 0.400000
3765 4 4073 4081 3.000000 0.046460 0.400000
3773 4 18305 4089 6.500000 -0.009829 0.400000
3781 4 4089 9061 6.500000 -0.009829 0.400000
3788 4 4096 4097 8.000000 0.579109 0.400000
3789 4 4097 4105 5.000000 -0.102273 0.400000
3797 4 4105 4682 4.000000 0.070637 0.400000
3802 4 4105 4113 4.000000 -0.172910 0.400000
3805 4 4113 4121 4.000000 0.125494 0.400000
3813 4 1385 4121 3.000000 -0.048308 0.400000
3817 4 4097 18308 7.500000 0.681382 0.400000
3825 4 18308 903 7.500000 0.681382 0.400000
3828 4 4024 4139 3.500000 -0.973539 0.400000
3833 4 4139 4619 4.000000 0.625508 0.400000
3845 4 4157 18313 7.000000 -1.746775 0.400000
3848 4 1689 18754 15.000000 -13.508212 0.400000
3849 4 1106 1689 10.500000 -14.443480 0.400000
3850 4 1397 4170 4.000000 -0.113820 0.400000
3857 4 4170 4178 4.000000 -0.113820 0.400000
3865 4 1397 4184 4.000000 1.459532 0.400000
3870 4 4184 19793 4.000000 -0.135209 0.400000
3871 4 4178 18314 4.000000 -0.113820 0.400000
3877 4 18314 4199 4.000000 -0.113820 0.400000
3885 4 4199 2596 6.000000 -0.764219 0.400000
3888 4 943 4184 6.500000 -1.594741 0.400000
3889 4 559 4209 2.000000 0.595149 0.400000
3897 4 4209 2588 4.000000 0.701194 0.400000
3904 4 946 943 18.000000 21.435995 0.400000
3906 4 18956 2594 5.000000 -1.619633 0.400000
3908 4 239 240 4.000000 1.114037 0.400000
3915 4 4219 4221 3.500000 -0.037776 0.400000
3917 4 4221 4229 4.000000 0.010244 0.400000
3925 4 4229 4237 4.000000 0.010244 0.400000
3934 4 4248 19714 4.000000 -0.046045 0.400000
3943 4 4248 4256 4.000000 0.046045 0.400000
3950 4 4256 4262 3.500000 -0.026105 0.400000
3956 4 4262 4265 3.500000 -0.026105 0.400000
3959 4 4265 4273 4.000000 0.010886 0.400000
3967 4 4273 4279 4.000000 0.010886 0.400000
3975 4 4281 4279 5.000000 0.111235 0.400000
3976 4 4313 4265 3.000000 -0.038062 0.400000
3979 4 18321 4281 3.000000 -0.068435 0.400000
3982 4 18322 4297 12.000000 -3.091300 0.400000
3984 4 4307 4308 5.000000 0.486954 0.400000
3989 4 18323 4322 4.000000 0.060938 0.400000
3998 4 4327 4313 5.000000 0.022876 0.400000
4003 4 9285 4327 3.000000 0.065136 0.400000
4007 4 678 4338 7.000000 -1.087632 0.400000
4018 4 4343 3408 4.500000 0.181407 0.400000
4025 4 4354 4343 2.000000 1.269039 0.400000
4030 4 4354 18328 6.000000 -2.390934 0.400000
4036 4 4362 4368 6.000000 -2.390934 0.400000
4040 4 4373 4380 5.000000 -2.583609 0.400000
4046 4 4380 4383 5.000000 -2.583609 0.400000
4049 4 4383 6096 8.000000 5.937993 0.400000
4071 4 4407 4408 4.000000 -0.046558 0.400000
4072 4 2450 9515 5.000000 -0.400369 0.400000
4074 4 703 4417 4.000000 0.777502 0.400000
4081 4 4417 4425 7.500000 -0.497315 0.400000
4087 4 4425 8340 7.500000 -0.497315 0.400000
4089 4 4433 4388 5.000000 1.735502 0.400000
4095 4 4388 4438 4.000000 0.243905 0.400000
4099 4 4438 3907 4.000000 0.243905 0.400000
4100 4 3907 4442 3.000000 -0.197335 0.400000
4103 4 4442 4445 4.000000 -0.303380 0.400000
4106 4 4445 4452 5.000000 0.152871 0.400000
4113 4 4452 4453 5.000000 0.152871 0.400000
4114 4 4453 5798 5.000000 -0.743445 0.400000
4115 4 658 684 8.000000 -12.097610 0.400000
4123 4 3239 4461 5.500000 1.906829 0.400000
4127 4 4467 4433 5.000000 2.191753 0.400000
4130 4 4467 4475 5.000000 -2.191753 0.400000
4139 4 18331 4486 4.500000 1.622705 0.400000
4147 4 4486 4488 4.500000 1.622705 0.400000
4149 4 4488 4494 3.000000 0.415609 0.400000
4155 4 4494 5716 3.000000 0.415609 0.400000
4156 4 18332 4503 3.000000 0.818037 0.400000
4164 4 4503 4509 3.000000 0.818037 0.400000
4171 4 3444 4516 4.500000 2.389798 0.400000
4178 4 4516 4521 2.500000 1.505032 0.400000
4185 4 18335 4521 4.000000 -0.526266 0.400000
4187 4 18335 4531 4.000000 0.526266 0.400000
4195 4 3857 4531 2.000000 -0.348291 0.400000
4198 4 4516 4549 3.000000 0.884766 0.400000
4206 4 4549 4541 3.000000 0.884766 0.400000
4213 4 2479 258 4.000000 -1.200665 0.400000
4217 4 3462 4569 2.000000 0.537451 0.400000
4228 4 4572 4569 2.000000 -0.537451 0.400000
4234 4 1689 4572 5.000000 -0.935268 0.400000
4236 4 3462 18342 4.500000 0.305868 0.400000
4240 4 4559 4583 4.500000 0.305868 0.400000
4244 4 4583 4591 4.500000 0.305868 0.400000
4252 4 18343 4599 4.000000 0.025130 0.400000
4259 4 4599 4237 4.000000 0.025130 0.400000
4261 4 18343 4610 4.000000 -0.025130 0.400000
4269 4 4610 4096 4.000000 -0.025130 0.400000
4281 4 4619 4625 4.000000 0.278412 0.400000
4284 4 4625 5520 4.000000 0.278412 0.400000
4292 4 4237 4639 5.000000 0.035375 0.400000
4299 4 4639 4647 5.000000 0.035375 0.400000
4307 4 4647 4651 5.000000 0.035375 0.400000
4311 4 4651 4659 6.000000 -0.099802 0.400000
4319 4 4659 4666 6.000000 -0.099802 0.400000
4329 4 18701 4651 6.000000 -0.135177 0.400000
4333 4 7522 18701 6.000000 -0.135177 0.400000
4336 4 4682 4221 4.000000 0.048021 0.400000
4340 4 19091 4687 6.000000 -0.379980 0.400000
4343 4 3576 4697 6.000000 -0.212552 0.400000
4351 4 4697 8375 6.000000 -0.212552 0.400000
4360 4 4705 51 24.000000 33.237751 0.400000
4361 4 51 2478 22.500000 33.304756 0.400000
4373 4 4712 4719 4.500000 -0.017870 0.400000
4383 4 4720 4729 5.000000 -0.510192 0.400000
4388 4 4729 4730 5.000000 -0.510192 0.400000
4389 4 4730 4732 4.000000 0.040236 0.400000
4391 4 3638 4740 5.000000 0.129378 0.400000
4399 4 4741 4749 3.000000 -0.042147 0.400000
4407 4 4749 4751 3.000000 -0.042147 0.400000
4412 4 18313 6479 7.000000 -1.746775 0.400000
4417 4 4760 18352 6.000000 3.084369 0.400000
4418 4 1805 1807 7.000000 0.328518 0.400000
4423 4 4765 1807 5.000000 2.004245 0.400000
4426 4 18535 4786 6.000000 -16.770502 0.400000
4431 4 4786 2039 6.000000 -16.770502 0.400000
4433 4 4765 3267 6.000000 2.297237 0.400000
4438 4 4760 4795 6.000000 -3.084369 0.400000
4444 4 3267 4801 4.000000 0.876272 0.400000
4451 4 4806 2620 6.000000 -0.894532 0.400000
4452 4 3197 9775 7.000000 -1.479742 0.400000
4458 4 18355 19862 3.000000 0.072824 0.400000
4466 4 4825 19862 3.000000 -0.103312 0.400000
4468 4 4830 18355 3.000000 0.072824 0.400000
4473 4 4830 4832 4.000000 -0.238740 0.400000
4475 4 4832 4838 6.000000 0.182087 0.400000
4481 4 4838 4890 3.500000 0.111684 0.400000
4484 4 4850 4838 4.000000 -0.070402 0.400000
4493 4 4850 4851 4.000000 0.070402 0.400000
4494 4 4851 4856 4.000000 0.134030 0.400000
4499 4 4856 4860 5.000000 0.710553 0.400000
4505 4 4825 4869 6.000000 -0.165723 0.400000
4507 4 4869 5239 6.000000 -0.082570 0.400000
4512 4 4832 5097 5.000000 -0.420827 0.400000
4519 4 4860 5147 7.000000 0.776803 0.400000
4526 4 4890 4891 3.500000 0.111684 0.400000
4527 4 4891 4898 5.000000 0.404581 0.400000
4534 4 4898 4290 5.000000 0.404581 0.400000
4535 4 18734 4290 10.000000 -3.495882 0.400000
4536 4 4830 5137 2.000000 0.165916 0.400000
4543 4 3154 4923 5.500000 -0.269663 0.400000
4545 4 3156 18361 4.000000 -0.151545 0.400000
4551 4 18361 1204 4.000000 -0.151545 0.400000
4559 4 4923 4931 5.500000 -0.269663 0.400000
4567 4 4931 4807 5.500000 -0.269663 0.400000
4573 4 4807 490 4.000000 0.411810 0.400000
4579 4 457 4948 5.000000 -0.178847 0.400000
4587 4 4948 490 5.000000 -0.178847 0.400000
4595 4 439 1448 4.000000 -0.171595 0.400000
4604 4 4972 4806 4.000000 -0.213059 0.400000
4615 4 3345 4973 6.000000 -0.368610 0.400000
4616 4 4973 4980 7.000000 -0.354319 0.400000
4633 4 4988 4997 2.500000 -0.353388 0.400000
4642 4 4997 5005 2.500000 -0.353388 0.400000
4650 4 5005 5012 2.500000 -0.353388 0.400000
4657 4 5012 5713 5.500000 -1.207096 0.400000
4662 4 258 18363 3.500000 -0.799659 0.400000
4665 4 18363 2522 3.500000 -0.799659 0.400000
4680 4 5031 5038 4.000000 -0.046338 0.400000
4688 4 18367 18371 18.000000 13.082881 0.400000
4693 4 18371 17 18.000000 13.082881 0.400000
4695 4 5043 5025 3.000000 -0.090540 0.400000
4698 4 5043 5052 3.000000 0.090540 0.400000
4706 4 5031 5054 4.000000 -0.051370 0.400000
4707 4 5039 5041 17.000000 -12.893847 0.400000
4708 4 2401 5062 5.000000 -1.714033 0.400000
4718 4 2685 5062 5.000000 1.714033 0.400000
4720 4 5068 5073 7.000000 -15.366778 0.400000
4724 4 5073 5081 9.000000 13.586199 0.400000
4732 4 5081 5083 9.000000 13.586199 0.400000
4735 4 3244 5083 6.000000 -8.814611 0.400000
4737 4 18378 2711 7.000000 -2.010051 0.400000
4740 4 18380 2704 6.000000 -3.257284 0.400000
4741 4 5097 18381 4.000000 0.135209 0.400000
4745 4 18381 5113 4.000000 0.135209 0.400000
4757 4 5113 19793 4.000000 0.135209 0.400000
4761 4 5097 5120 4.000000 -0.880180 0.400000
4764 4 5120 18382 2.000000 -1.284207 0.400000
4774 4 2608 18382 2.000000 1.284207 0.400000
4782 4 5137 5139 2.000000 0.165916 0.400000
4784 4 5144 5139 6.000000 -0.234935 0.400000
4789 4 5144 5147 5.000000 0.278377 0.400000
4794 4 5097 18385 2.500000 0.324144 0.400000
4801 4 18385 946 2.500000 0.324144 0.400000
4805 4 5173 5120 3.500000 -0.404027 0.400000
4807 4 5173 5181 4.000000 0.157182 0.400000
4815 4 5181 5187 4.000000 0.157182 0.400000
4821 4 5187 18387 4.000000 0.014291 0.400000
4823 4 18387 5322 4.000000 0.014291 0.400000
4831 4 18388 18391 6.000000 0.442450 0.400000
4833 4 4899 5207 6.500000 -0.065071 0.400000
4840 4 5207 5215 4.000000 -0.026620 0.400000
4848 4 5215 5223 4.000000 -0.026620 0.400000
4856 4 5223 5228 4.000000 -0.026620 0.400000
4861 4 5228 8768 6.000000 -0.066883 0.400000
4872 4 18389 5248 5.000000 -0.036187 0.400000
4880 4 5248 5263 5.000000 -0.036187 0.400000
4884 4 18359 4899 6.000000 -0.173415 0.400000
4886 4 4899 5259 5.000000 -0.108344 0.400000
4899 4 5263 5270 5.000000 -0.036187 0.400000
4906 4 5270 5271 5.000000 -0.036187 0.400000
4907 4 5271 8768 3.000000 -0.066827 0.400000
4912 4 5284 5139 4.000000 0.069018 0.400000
4922 4 5284 5289 4.000000 -0.069018 0.400000
4927 4 5289 5296 4.500000 -0.152172 0.400000
4934 4 18394 5296 6.000000 0.133989 0.400000
4939 4 18394 6192 6.000000 -0.133989 0.400000
4947 4 5310 5316 6.000000 -0.591340 0.400000
4953 4 5316 6359 5.000000 0.143008 0.400000
4956 4 5259 6672 5.000000 -0.108344 0.400000
4957 4 18430 18431 22.000000 43.892857 0.400000
4961 4 4973 5322 4.000000 -0.014291 0.400000
4962 4 4980 5330 4.000000 -0.107474 0.400000
4970 4 5330 5337 4.000000 -0.107474 0.400000
4977 4 5337 5343 4.000000 -0.107474 0.400000
4983 4 18398 5353 3.000000 0.142891 0.400000
4993 4 5353 1750 3.000000 0.142891 0.400000
4996 4 18612 5776 7.500000 10.462831 0.400000
5000 4 5343 5367 4.000000 -0.683976 0.400000
5010 4 5373 5369 8.000000 -0.834670 0.400000
5013 4 1919 1921 6.000000 0.703218 0.400000
5014 4 1919 1912 6.000000 -0.703218 0.400000
5016 4 5012 5377 5.000000 0.853708 0.400000
5021 4 5381 5385 3.000000 0.057154 0.400000
5025 4 7838 5394 3.500000 -0.047682 0.400000
5033 4 5394 5381 3.500000 -0.047682 0.400000
5035 4 5381 5400 3.500000 -0.104837 0.400000
5040 4 18321 5440 3.000000 0.068435 0.400000
5042 4 4279 5407 3.000000 0.122121 0.400000
5052 4 18402 4281 7.000000 0.179669 0.400000
5053 4 18402 5415 7.000000 -0.179669 0.400000
5054 4 5415 18403 6.000000 -0.100414 0.400000
5055 4 18403 5424 6.000000 -0.100414 0.400000
5063 4 5424 5432 6.000000 -0.100414 0.400000
5071 4 5407 4740 3.000000 0.122121 0.400000
5080 4 5440 2356 3.000000 0.068435 0.400000
5084 4 5445 5415 2.000000 0.079255 0.400000
5085 4 5445 18404 5.000000 0.051295 0.400000
5093 4 5455 18404 5.000000 -0.051295 0.400000
5096 4 5455 5460 5.000000 0.166560 0.400000
5103 4 5460 18406 5.000000 0.229232 0.400000
5107 4 18406 5475 5.000000 0.229232 0.400000
5112 4 2145 18671 20.000000 -28.919794 0.400000
5113 4 3252 3293 5.000000 -0.291585 0.400000
5121 4 5480 5485 5.000000 -0.630093 0.400000
5126 4 5485 10048 4.000000 0.331561 0.400000
5132 4 2213 2214 8.000000 -4.918029 0.400000
5133 4 2213 3839 13.000000 6.202899 0.400000
5144 4 5498 5506 6.000000 -0.531495 0.400000
5150 4 5510 5506 6.000000 0.531495 0.400000
5152 4 5510 5514 5.000000 0.160417 0.400000
5156 4 5514 8583 3.500000 0.250922 0.400000
5165 4 3120 5520 6.000000 -0.273758 0.400000
5166 4 4619 18413 3.000000 0.347096 0.400000
5171 4 18413 5535 3.000000 0.347096 0.400000
5182 4 5540 5538 3.000000 -0.059067 0.400000
5184 4 5540 5547 4.000000 -0.074660 0.400000
5191 4 5547 5549 4.000000 -0.074660 0.400000
5193 4 5549 5553 2.000000 -0.076274 0.400000
5197 4 5553 18415 3.000000 -0.038048 0.400000
5202 4 18415 5566 3.000000 -0.038048 0.400000
5210 4 4063 5574 2.000000 -0.009624 0.400000
5218 4 5574 5582 2.000000 -0.009624 0.400000
5226 4 5582 5385 2.000000 -0.009624 0.400000
5229 4 5540 5612 2.000000 0.133727 0.400000
5236 4 3124 5599 3.000000 -0.001614 0.400000
5244 4 5599 5606 3.000000 -0.001614 0.400000
5251 4 5606 5549 3.000000 -0.001614 0.400000
5258 4 5612 5619 2.000000 0.133727 0.400000
5265 4 5619 5620 7.000000 0.086304 0.400000
5266 4 18418 6165 4.500000 -1.599047 0.400000
5282 4 5636 5639 4.000000 -0.023481 0.400000
5285 4 5639 5646 2.000000 -0.004845 0.400000
5292 4 5646 5653 2.000000 -0.004845 0.400000
5299 4 5653 5655 2.000000 -0.004845 0.400000
5301 4 5553 5655 5.000000 -0.038226 0.400000
5302 4 5566 5656 3.000000 -0.038048 0.400000
5303 4 5657 5659 3.000000 0.006524 0.400000
5305 4 5659 5663 5.000000 -0.021475 0.400000
5309 4 18422 5659 6.000000 -0.027999 0.400000
5311 4 18422 5673 6.000000 0.027999 0.400000
5319 4 5673 5681 6.000000 0.027999 0.400000
5327 4 5681 5689 6.000000 0.027999 0.400000
5335 4 5689 5697 6.000000 0.027999 0.400000
5343 4 5697 5703 6.000000 0.027999 0.400000
5350 4 4756 5703 4.000000 -0.191523 0.400000
5352 4 18424 102 14.000000 23.366709 0.400000
5357 4 18427 1175 14.000000 18.721880 0.400000
5359 4 2665 2691 5.000000 2.369633 0.400000
5364 4 4488 5713 5.500000 1.207096 0.400000
5371 4 5718 7317 3.000000 -0.074037 0.400000
5382 4 5727 5737 3.000000 0.040124 0.400000
5392 4 5737 5739 3.000000 0.040124 0.400000
5394 4 5739 5742 7.500000 0.421826 0.400000
5397 4 5742 5901 3.000000 -0.037574 0.400000
5402 4 19857 5754 4.000000 -0.030488 0.400000
5410 4 5754 5727 4.000000 -0.030488 0.400000
5419 4 5761 5727 5.000000 0.070612 0.400000
5422 4 5764 1487 6.000000 -19.391661 0.400000
5425 4 5772 5764 2.000000 -0.827123 0.400000
5429 4 5772 8281 3.000000 0.156189 0.400000
